GRUPPE1	GRUPPE2	GRUPPE3	HERSTELLER	ARTIKEL_NR	HSTNUMMER	ARTIKEL1	ARTIKEL2	FVERSION	FSYSTEM	FSPRACHE	FFORMAT	FBUS	FGARANTIE	EVP	EK	AKTIONPR	AKTBIS	AKTION	VerfuegbarKZ	Vmenge	VDatum	VEta	Nachfolger	DATENBLATT1	BILD1	ERFDAT	EANCode	UPCCode	Hoehe	Breite	Laenge	Gewicht	Rang	Stck_Kart	Stck_Pal	Storno	ECLass	UNSPC	INTRASTAT	CatalogID	Auslieferungslager
Netzwerk & Kommunikation	Switch	Switch Hardware	Netgear	0712291	GS108T-200GES	PROSAFE 8X 10/100/1000 SMART 	MANAGED GIGABIT SWITCH           IN		NMS	Int			360/24	186,80	114,90	0,00			B	0	30.1.11 01:10:36	16.2.11 00:00:00	 	http://pdfs.icecat.biz/pdf/25521501-3266.pdf	http://images.icecat.biz/img/norm/high/4692273-157.jpg	1.9.10 00:00:00	0606449069983		0,07	0,28	0,23	1,00	22	10	30	Y	19030117	43222612		10161601	DE
Netzwerk & Kommunikation	Switch	Switch Hardware	Netgear	0712292	GS108P-100EUS	PROSAFE 8X 10/100/1000 ETHERNE	SWITCH 4 POE PORTS		NMS	Int				327,07	202,30	0,00			V	13	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/4609383-2202.jpg	13.4.10 00:00:00	0606449069228		0,06	0,29	0,25	1,66	66	10	50	Y	19030117	43222612		10161601	DE
Netzwerk & Kommunikation	Switch	Switch Hardware	Netgear	0712293	GS110TP-100EUS	Prosafe 8X 10/100/1000 Managed	GIGABIT SWITCH POE 2X FIBER PORT		NMS	Int			360/24	483,09	298,90	0,00			V	113	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/25318288-6876.pdf	http://images.icecat.biz/img/norm/high/4607806-5569.jpg	13.4.10 00:00:00	0606449069112		0,12	0,31	0,18	1,82	54	10	80	Y	19030117	43222612		10161601	DE
Netzwerk & Kommunikation	Switch	Switch Hardware	Netgear	0712294	GSM7252PS-100EUS	PROSAFE 48X 10/100/1000 LAYER 	MANAGED SWITCH POE STACKABLE		NMS	Int			360/24	5531,91	3422,70	0,00			V	3	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/25631073-418.pdf	http://images.icecat.biz/img/norm/high/4610254-7863.jpg	30.3.10 00:00:00	0606449071658		0,15	0,58	0,55	9,93	999	1	3	Y	19030117	43222612		10161601	DE
Netzwerk & Kommunikation	Karten & Adapter	Karten & Adapter extern	Netgear	0712295	PTV1000-100PES	PUSH2TV - TV ADAPTER	F/ INTEL WIRELESS DISPLAY / *** Achtung nur mit Wireless Display Notebooks verwendbar**********		NMS	Int			24	126,63	78,40	0,00			V	47	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/25420457-2954.pdf	http://images.icecat.biz/img/norm/high/4706199-2975.jpg	11.5.10 00:00:00	0606449069792		0,07	0,27	0,17	0,52	64	10	40	Y	19030502	43222628		10160902	DE
Netzwerk & Kommunikation	Access Point	Access Point Hardware	Netgear	0712315	WN2000RPT-100PES	Universal Wireless-N 300	WIFI REPEATER                    IN		NMS	ML			24	84,68	52,10	0,00			B	0	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/25585093-374.pdf	http://images.icecat.biz/img/norm/high/4750114-5960.jpg	23.4.10 00:00:00	0606449068900		0,07	0,27	0,24	0,63	7	10	240	Y	19030112	43210000		10160101	DE
Zubehör	Netzwerkkommunikation	Netzteile	Netgear	0712322	APS525W-10000S	PRO SAFE MODULAR POWERSUPPLY	F/ GSM72XXPS		NMS	Int			24	646,86	398,80	0,00			A	0	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/4785131-7513.jpg	26.5.10 00:00:00	0606449066081		0,08	0,31	0,25	2,18	999	0	0	N	19039001	43222608	85044030	10101310	DE
Netzwerk & Kommunikation	Router	Router Hardware	Netgear	0712332	DGNB1100B-100GRS	WIRELESS-N 150 ADSL2+ MODEMROU	SET DGN1000B W/USB STICK WNA1100 IN		NMS	D			24	99,13	61,40	0,00			V	99	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/4714958-566.jpg	26.5.10 00:00:00	0606449070385		0,07	0,29	0,23	0,76	120	10	50	Y	19030101	43222609		10161301	DE
Netzwerk & Kommunikation	Router	Router Hardware	Netgear	0712333	DGN2200B-100GRS	WIRELESS-N 300 Modem	m. Storage USB Port Annex B		NMS	D			24	108,76	67,30	0,00			V	177	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26899211-5679.pdf	http://images.icecat.biz/img/norm/high/4714959-2273.jpg	31.5.10 00:00:00	0606449067309		0,06	0,28	0,23	0,78	60	10	90	Y	19030101	43222609		10161301	DE
Netzwerk & Kommunikation	Router	Router Hardware	Netgear	0712334	DGNB2200B-100GRS	300 MBit/s Wireless-N Modem	Router m  Storage USB-Port und WNA3100 Adapter Annex B Modem		NMS	D			24	132,17	81,80	0,00			V	49	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/4857427-9992.jpg	2.6.10 00:00:00	0606449070293		0,06	0,29	0,23	0,86	141	10	70	Y	19030101	43222609		10161301	DE
Storage	Storage NAS	Storage Server	Netgear	0712335	RNDX4000-100EUS	READYNAS NVX 4-BAY	DISKLESS BUSINESS EDITION        IN		NMS	Int			60	826,14	507,80	0,00			B	0	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26251847-3614.pdf	http://images.icecat.biz/img/norm/high/4862049-4215.jpg	2.6.10 00:00:00	0606449060157		0,26	0,36	0,32	6,63	20	1	1	Y	19000000	43201800	84715000	10080402	DE
Netzwerk & Kommunikation	Switch	Switch Hardware	Netgear	0712336	GS605AV-100PES	HOME THEATER NETWORK	5-PORT GIGABIT SWITCH		NMS	Int			24	64,71	40,10	0,00			V	15	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/25715642-4297.pdf	http://images.icecat.biz/img/norm/high/4862055-5284.jpg	2.6.10 00:00:00	0606449073904		0,08	0,23	0,2	0,52	37	0	28	Y	19030117	43222612		10161601	DE
Zubehör	Storage	Lüfter	Netgear	0712337	RNRPFAN1-10000S	DUAL FAN W/ EXTENTION WIRE	F/ READYNAS3100                  IN		NMS	Int			24	55,06	37,00	0,00			A	0	30.1.11 01:10:36		 			2.6.10 00:00:00	0606449074291		0	0	0	1,00	999	0	0	N	19039190	43201900	84145920	10102309	DE
Zubehör	Netzwerkkommunikation	Netzteile	Netgear	0712338	RNRPPSU1-10000S	POWER SUPPLY UNIT 100-240VAC	50/60 HZ FUER READYNAS 3100      IN		MSD	Int			24	412,94	254,60	0,00			A	0	30.1.11 01:10:36		 			2.6.10 00:00:00	0606449074284		0	0	0	1,00	999	0	0	N	19039001	43222608	85044030	10101310	DE
Netzwerk & Kommunikation	Router	Router Hardware	Netgear	0712339	WNDR3700-100GRS	RANGEMAX WIRELESS-N 300 GIGABI	ROUTER DUALBAND USB STORAGE PORT IN		NMS	D			24	188,58	116,70	0,00			V	1078	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/4864524-5855.jpg	2.6.10 00:00:00	0606449073713		0,07	0,3	0,26	1,08	44	10	160	Y	19030101	43222609		10161301	DE
Netzwerk & Kommunikation	Router	Router Hardware	Netgear	0712341	FVS336G-200EUS	Prosafe Dual WAN GIGABIT	FIREWALL W/ SSL und IPSEC VPN      IN		NMS	Int			360/24	362,72	224,40	0,00			V	6	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/27298699-4738.pdf	http://images.icecat.biz/img/norm/high/4808429-5347.jpg	5.8.10 00:00:00	0606449069709		0,11	0,3	0,25	1,93	51	6	12	Y	19030101	43222609		10161301	DE
Netzwerk & Kommunikation	Karten & Adapter	Powerline Adapter 	Netgear	0712344	XETB10GM-100PES	XBOX 360 INTERNET CONNECT. KIT	POWERLINE 85 AV SERIE            IN		NMS	D			24	82,60	51,10	0,00			V	1	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26512263-3088.pdf	http://images.icecat.biz/img/norm/high/5081849-5003.jpg	4.10.10 00:00:00	0606449073744		0,08	0,17	0,14	0,54	44	0	20	Y	19039001	43201404		10160903	DE
Netzwerk & Kommunikation	Access Point	Access Point Software	Netgear	0712345	WMS105-10000S	PROSAFE 5-AP	WIRELESS MANAGEMENT SOFTWARE     IN		NMS	Int				81,18	50,30	0,00			V	2	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/5081815-1142.jpg	23.6.10 00:00:00	0606449070675		0,03	0,15	0,14	0,07	1	0	0	Y	19049090	43233002		10160102	DE
Storage	Storage NAS	Storage Server	Netgear	0712346	RN12S0620-100EUS	READYNAS 4200 12TB / 6X 2TB +	2X 10GB SFP+ 19IN RACKMOUNT VERS IN		NMS	Int			60/24	12772,61	7873,40	0,00			A	0	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26238515-6189.pdf	http://images.icecat.biz/img/norm/high/5081819-1038.jpg	2.8.10 00:00:00	0606449072921		0,37	0,94	0,7	49,00	999	1	1	N	19000000	43201800		10080402	DE
Storage	Storage NAS	Storage Server	Netgear	0712347	RN12S1220-100EUS	READYNAS 4200 24TB / 12X 2TB +	2X 10GB SFP+ 19IN RACKMOUNT VERS IN		NMS	Int			60/24	17711,86	10891,90	0,00			B	0	30.1.11 01:10:36	7.2.11 00:00:00	 	http://pdfs.icecat.biz/pdf/26115086-9675.pdf	http://images.icecat.biz/img/norm/high/5081827-5653.jpg	2.8.10 00:00:00	0606449072983		0,36	0,95	0,71	48,00	78	1	1	Y	19000000	43201800		10080402	DE
Netzwerk & Kommunikation	Access Point	Access Point Hardware	Netgear	0712353	WN604-100PES	N150 WIRELESS ACCESS POINT	4X 10/100 PORTS                  IN		NMS	Int			24	132,15	81,80	0,00			V	56	30.1.11 01:10:36		 	ftp://ftp.netgear.de/download/WN604/datenblatt_wn604_de.pdf	http://images.icecat.biz/img/norm/high/5086096-1888.jpg	22.6.10 00:00:00	0606449070699		0,07	0,24	0,24	0,66	12	12	24	Y	19030112	43210000		10160101	DE
Storage	Storage SAN	Storage Server	Netgear	0712357	RNDU4000-100PES	RNDU4000 READYNAS ULTRA 4 ISCS	(4 x 0 TB) DISKLESS MULTIMEDIA DT-STORAGE   IN		NMS	Int			24	929,28	574,80	0,00			V	5	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26546571-6968.pdf	http://images.icecat.biz/img/norm/high/5758359-8145.jpg	15.7.10 00:00:00	0606449073546		0,24	0,34	0,3	6,00	1	1	10	Y	19000000	43201800	84715000	10080504	DE
Storage	Storage SAN	Storage Server	Netgear	0712358	RNDU4220-100PES	RNDU4220 READYNAS ULTRA 4 ISCS	4 TB (2 x 2TB)  Mutlimedia Desktop Storage		NMS	Int			60	1397,19	864,20	0,00			V	4	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/5758360-3407.jpg	15.7.10 00:00:00	0606449074338		0,24	0,34	0,3	7,30	5	1	0	Y	19000000	43201800	84715000	10080504	DE
Storage	Storage SAN	Storage Server	Netgear	0712359	RNDU6000-100PES	RNDU6000 READYNAS ULTRA 6 ISCS	(6 x 0 TB) DISKLESS MULTIMEDIA DT-STORAGE   IN		NMS	Int			24	1397,42	864,20	0,00			V	3	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26546193-7684.pdf	http://images.icecat.biz/img/norm/high/5758361-5212.jpg	15.7.10 00:00:00	0606449073478		0,34	0,43	0,42	9,80	999	1	12	Y	19000000	43201800	84715000	10080504	DE
Storage	Storage SAN	Storage Server	Netgear	0712360	RNDU6320-100PES	RNDU6320 READYNAS ULTRA6 ISCSI	6 TB (3 x 2 TB) MULTIMEDIA Desktop Storage		NMS	Int			60	2099,27	1298,50	0,00			V	3	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26546192-9562.pdf	http://images.icecat.biz/img/norm/high/5758362-5773.jpg	15.7.10 00:00:00	0606449074376		0,33	0,43	0,42	11,45	6	1	5	Y	19000000	43201800	84715000	10080504	DE
Netzwerk & Kommunikation	Access Point	Access Point Zubehör	Netgear	0712362	WC7520-100EUS	PROSAFE 20-AP WRLS CONTROLLER	W/ LIC UPG WC75NL                IN		NMS	Int			36/24	7072,32	4376,30	0,00			V	1	30.1.11 01:10:36		 	http://www.ingrammicro.de/pdf/0712362.pdf	http://images.icecat.biz/img/norm/high/5764116-5379.jpg	20.7.10 00:00:00	0606449072952		0,08	0,52	0,36	4,20	999	0	0	Y	19030100	43222600		10160103	DE
Zubehör	Netzwerkkommunikation	Lizenzen	Netgear	0712426	VPNG01L-10000S	VPN CLIENT 1 USER-LIC	IPSEC ENCRYPTION W7-COMPATIBLE		NMS	D				70,17	43,20	0,00			B	0	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/5759079-408.jpg	20.7.10 00:00:00	0606449073966		0,02	0,15	0,14	0,07	3	0	0	Y	25101001	81111805	49119900	10101305	DE
Zubehör	Netzwerkkommunikation	Lizenzen	Netgear	0712427	VPNG05L-10000S	VPN CLIENT 5 USER-LIC	IPSEC ENCRYPTION W7-COMPATIBLE		NMS	D				299,94	184,50	0,00			B	0	30.1.11 01:10:36	4.2.11 00:00:00	 		http://images.icecat.biz/img/norm/high/5759080-103.jpg	20.7.10 00:00:00	0606449073973		0,02	0,15	0,14	0,07	4	0	0	Y	25101001	81111805	49119900	10101305	DE
Netzwerk & Kommunikation	Karten & Adapter	Karten & Adapter intern	Netgear	0712435	RN12T2SFP-100WWS	10GB NETWORK ADD ON CARD	DUAL SFP+ PORTS F/ READYNAS4200  IN		NMS	Int			24	1651,06	1018,20	0,00			A	0	30.1.11 01:10:36		 			2.8.10 00:00:00	0606449072891		0,05	0,24	0,17	0,21	67	0	0	N	19039001	43201404		10160901	DE
Netzwerk & Kommunikation	Karten & Adapter	Karten & Adapter intern	Netgear	0712436	RN12T2CX4-100WWS	10GB NETWORK ADD ON CARD	DUAL CX-4 PORTS F/ READYNAS4200  IN		NMS	Int			24	1651,06	1018,20	0,00			A	0	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26775744-301.pdf	http://images.icecat.biz/img/norm/high/5086075-8748.jpg	2.8.10 00:00:00	0606449072907		0,11	0,26	0,18	0,36	999	0	0	N	19039001	43201404		10160901	DE
Netzwerk & Kommunikation	Switch	Switch Hardware	Netgear	0712443	GS605AV-100GES	HOME THEATER NETWORK	5-PORT GIGABIT SWITCH		NMS	Int			24	64,71	39,80	0,00			B	0	30.1.11 01:10:36	8.2.11 00:00:00	 	http://pdfs.icecat.biz/pdf/26909498-1305.pdf	http://images.icecat.biz/img/norm/high/5845451-6501.jpg	4.8.10 00:00:00	0606449068382		0,08	0,23	0,21	0,48	113	14	168	Y	19030117	43222612		10161601	DE
Netzwerk & Kommunikation	Digital Media	Digital Media Hardware	Netgear	0712453	NTV350-100PES	HD MEDIA PLAYER	4-in-1 Card Slot		NMS	Int			36	167,95	103,90	0,00			V	119	30.1.11 01:10:36		 	http://www.ingrammicro.de/pdf/0712453.pdf	http://www.ingrammicro.de/jpg/0712453.jpg	18.10.10 00:00:00	0606449074574		0,07	0,29	0,23	1,04	2	10	90	Y	19000000	43201800		10160201	DE
Netzwerk & Kommunikation	Karten & Adapter	Powerline Adapter 	Netgear	0712454	XAVNB2001-100PES	200 MBIT/S POWERLINE AV Kit	1x XAVN2001/1x XAV2001		NMS				24	162,42	100,50	0,00			V	179	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26909417-4637.pdf	http://images.icecat.biz/img/norm/high/5819057-6733.jpg	30.8.10 00:00:00	0606449066869		0,08	0,22	0,18	0,74	10	12	132	Y	19039001	43201404		10160903	DE
Netzwerk & Kommunikation	Switch	Switch Module	Netgear	0712462	AFM735-10000S	PROSAFE 100BASE-FX SFP LC GBIC	MODULE                           IN		MSD	Int			60	385,24	238,50	0,00			V	1	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/5868540-5860.jpg	17.8.10 00:00:00	0606449075090		0,03	0,18	0,14	0,10	999	0	0	Y	19030100	43222600		10161603	DE
Netzwerk & Kommunikation	Switch	Switch Module	Netgear	0712463	AGM734-10000S	PROSAFE 1000BASE-T SFP RJ45	GBIC MODULE F/GSM7328FS          IN		MSD	Int			60	331,31	204,40	0,00			A	0	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/5868601-8134.jpg	17.8.10 00:00:00	0606449075069		0,05	0,18	0,14	0,10	999	0	0	N	19030100	43222600		10161603	DE
Netzwerk & Kommunikation	Switch	Switch Module	Netgear	0712464	AXM763-10000S	PROSAFE 10GBASE-LRM SFP+ LC	GBIC MODULE                      IN		MSD	Int			60	809,01	500,70	0,00			V	2	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/5868602-1939.jpg	17.8.10 00:00:00	0606449074857		0,05	0,18	0,14	0,11	999	0	0	Y	19030100	43222600		10161603	DE
Netzwerk & Kommunikation	Switch	Switch Zubehör	Netgear	0712465	RPS5412-100EUS	OPTIMAL POWER EXTERN. REDUNDAN	POWER SUPPLY		MSD	Int			36	1032,58	638,40	0,00			V	3	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/27141832-2350.PDF.pdf	http://images.icecat.biz/img/norm/high/5868542-9905.jpg	17.8.10 00:00:00	0606449074628		0,17	0,57	0,37	7,22	999	3	9	Y	19030100	43222600		10161604	DE
Netzwerk & Kommunikation	Karten & Adapter	Powerline Adapter 	Netgear	0712466	XAVNB2001-100GRS	200 MBIT/S Powerline AV WRLS-N	Extender Kit (1x XAVN2001, 1x XAV2001)		NMS	D			24	162,42	100,50	0,00			V	1668	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/5868550-948.jpg	17.8.10 00:00:00	0606449067316		0,09	0,22	0,18	0,71	91	12	288	Y	19039001	43201404		10160903	DE
Netzwerk & Kommunikation	Karten & Adapter	Powerline Adapter 	Netgear	0712467	XAVN2001-100PES	200 MBIT/S POWERLINE AV WRLS-N	EXTENDER		NMS	D			24	112,87	69,90	0,00			V	633	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/27004547-7178.pdf	http://images.icecat.biz/img/norm/high/5868549-8518.jpg	17.8.10 00:00:00	0606449066852		0,09	0,19	0,13	0,48	18	12	302	Y	19039001	43201404		10160903	DE
Netzwerk & Kommunikation	Router	Router Hardware	Netgear	0712468	WNR1000-100GRS	150 MBit/s Wireless-N Router	inkl. 4 Port-Switch		NMS	D			24	49,58	30,70	0,00			V	754	30.1.11 01:10:36		 	ftp://ftp.netgear.de/download/WNR1000/datenblatt_wnr1000.pdf	http://images.icecat.biz/img/norm/high/5864800-8139.jpg	17.8.10 00:00:00	0606449073720		0,07	0,23	0,23	0,60	96	12	288	Y	19030101	43222609		10161301	DE
Netzwerk & Kommunikation	Firewall	Firewall Hardware	Netgear	0712472	UTM50-100EUS	PROSECURE UTM50 /W VPN FIREWAL	6 PORT GB-SWITCH 2X GB WAN PORT		NMS	Int			24	1092,04	675,60	0,00			V	1	30.1.11 01:10:36		 		http://images.icecat.biz/img/norm/high/5868543-5677.jpg	17.8.10 00:00:00	0606449068702		0,09	0,52	0,36	4,20	999	2	0	Y	19040106	43222501		10160401	DE
Netzwerk & Kommunikation	Firewall	Firewall Hardware	Netgear	0712474	UTM50EW-100EUS	BUNDLE PROSECURE UTM APPLIANCE	50-USER 1YR SUBSCRIPTION		NMS	Int			36	1594,53	986,50	0,00			V	3	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26807014-8551.pdf	http://images.icecat.biz/img/norm/high/5868544-7302.jpg	17.8.10 00:00:00	0606449068641		0,09	0,52	0,36	4,30	999	2	0	Y	19040106	43222501		10160401	DE
Netzwerk & Kommunikation	Firewall	Firewall Hardware	Netgear	0712479	UTM50EW3-100EUS	BUNDLE PROSECURE UTM APPLIANCE	50-USER 3YR SUBSCRIPTION		NMS	Int			36	2694,37	1667,10	0,00			V	5	30.1.11 01:10:36		 	http://pdfs.icecat.biz/pdf/26807013-9930.pdf	http://images.icecat.biz/img/norm/high/5868545-3457.jpg	17.8.10 00:00:00	0606449068672		0,08	0,51	0,36	4,30	999	0	0	Y	19040106	43222501		10160401	DE
Netzwerk & Kommunikation	Access Point	Access Point Hardware	Netgear	0712495	WN2000RPT-100GRS	UNIVERSAL WIRELESS-N 300	WIFI REPEATER                    IN		NMS	D			24	84,00	51,70	0,00			B	0	30.1.11 01:10:36	1.2.11 00:00:00	 		http://images.icecat.biz/img/norm/high/5934409-5842.jpg	1.9.10 00:00:00	0606449075182		0,07	0,27	0,24	0,66	1	10	80	Y	19030112	43210000		10160101	DE
Netzwerk & Kommunikation	Switch	Switch Hardware	Netgear	0712512	GS108E-100PES	PROSAFE PLUS SWITCH 8-PORT	GIGABIT ETHERNET SWITCH          IN		NMS	Int			360/24	130,80	80,90	0,00			V	2	30.1.11 01:10:36		 			29.11.10 00:00:00	0606449073669		0,11	0,19	0,13	0,89	55	12	0	Y	19030117	43222612		10161601	DE
Netzwerk & Kommunikation	Switch	Switch Hardware	Netgear	0712513	GS108PE-100EUS	PROSAFE PLUS SWITCH 8-PORT	GIGABIT ETHERNET SWITCH 4-PORT P		NMS	Int			360/24	359,24	220,90	0,00			B	0	30.1.11 01:10:36	4.2.11 00:00:00	 			30.11.10 00:00:00	0606449073614		0,07	0,28	0,24	1,57	256	10	0	Y	19030117	43222612		10161601	DE
Netzwerk & Kommunikation	Switch	Switch Hardware	Netgear	0712516	XSM7224S-100EUS	PROSAFE 24-PORT 10 GE	STACKABLE MANAGED L2+ SWITCH     IN		NMS	Int			360/24	13029,92	8034,60	0,00			A	0	30.1.11 01:10:36	8.2.11 00:00:00	 	http://www.ingrammicro.de/pdf/0712516.pdf	http://www.ingrammicro.de/jpg/0712516.jpg	8.10.10 00:00:00	 		0	0	0	1,00	999	0	0	N	19030117	43222612		10161601	DE
Netzwerk & Kommunikation	Switch	Switch Module	Netgear	0712517	AXC761-10000S	PROSAFE SFP+DIRECT ATTACH CABL	F/ XSM7224-100EUS		NMS				24	130,80	80,70	0,00			A	0	30.1.11 01:10:36	29.3.11 00:00:00	 			8.10.10 00:00:00	0606449076349		0	0	0	1,00	999	0	0	N	19030100	43222600		10161603	DE
Netzwerk & Kommunikation	Karten & Adapter	Karten & Adapter extern	Netgear	0712518	WNCE2001-100GRS	UNIVERSAL WIFI INTERNET ADAPTE	 		NMS	D			24	60,56	37,60	0,00			V	1170	30.1.11 01:10:36		 			8.10.10 00:00:00	0606449069457		0,06	0,17	0,14	0,30	85	40	640	Y	19030502	43222628		10160902	DE
Storage	Storage NAS	Storage Server	Netgear	0712520	RNDU2000-100PES	READYNAS ULTRA 2 MULTIMEDIA	DESKTOP STORAGE DISKLESS ISCSI   IN		NMS	Int			24	619,46	383,20	0,00			V	198	30.1.11 01:10:36		 			8.11.10 00:00:00	0606449073263		0,18	0,3	0,27	3,38	999	2	60	Y	19000000	43201800		10080402	DE
Netzwerk & Kommunikation	Karten & Adapter	Powerline Adapter 	Netgear	0712530	XAVB5001-100PES	POWERLINE AV 500 ADAPTER SET	2X XAV5001		NMS	Int			24	185,81	115,00	0,00			V	468	30.1.11 01:10:36		 			26.10.10 00:00:00	0606449074215		0,09	0,19	0,14	0,66	2	12	72	Y	19039001	43201404		10160903	DE
Netzwerk & Kommunikation	Router	Router Hardware	Netgear	0712532	WNR2200-100PES	WIRELESS-N 300 ROUTER	W/ USB STORAGE PORT		NMS	Int			24	72,99	45,20	0,00			V	253	30.1.11 01:10:36		 			27.10.10 00:00:00	0606449073409		0,07	0,27	0,24	0,76	7	10	240	Y	19030101	43222609		10161301	DE
Netzwerk & Kommunikation	Switch	Switch Hardware	Netgear	0712534	JGS524E-100PES	PROSAFE PLUS SWITCH 24PORT	GIGABIT ETHERNET                 IN		NMS	Int			360/24	450,16	278,50	0,00			V	13	30.1.11 01:10:36		 			30.11.10 00:00:00	0606449076684		0,08	0,46	0,25	2,64	257	6	0	Y	19030117	43222612		10161601	DE
Zubehör	Netzwerkkommunikation	Lizenzen	Netgear	0712542	RN002RPL2-10000S	READYNAS REPLICATE SOFTW LICS	2 F/ RACKMNT 2100/3100/3200/4200		NMS	Int			60	529,73	326,70	0,00			A	0	30.1.11 01:10:36		 			11.11.10 00:00:00	0606449076776		0	0	0	1,00	999	0	0	N	25101001	81111805		10101305	CH
Storage	Storage SAN	Storage Server	Netgear	0712543	RNDP4420-100EUS	READYNAS PRO 4 8TB DESKTOP NAS	AND ISCSI SAN (4 X 2000GB HDD)   IN		NMS	Int			60	2752,57	1692,60	0,00			B	0	30.1.11 01:10:36	7.2.11 00:00:00	 			12.11.10 00:00:00	0606449074994		0,24	0,33	0,32	9,05	999	1	1	Y	19000000	43201800		10080504	DE
Storage	Storage SAN	Storage Server	Netgear	0712544	RNDP6310-200EUS	READYNAS PRO 6 3TB DESKTOP NAS	AND ISCSI SAN (3 X 1000GB HDD)   IN		NMS	Int			60	2587,77	1591,10	0,00			B	0	30.1.11 01:10:36	7.2.11 00:00:00	 	http://pdfs.icecat.biz/pdf/28135889-5851.pdf	http://images.icecat.biz/img/norm/high/6830571-1706.jpg	12.11.10 00:00:00	0606449075601		0,34	0,43	0,42	12,14	7	1	0	Y	19000000	43201800		10080504	DE
Storage	Storage SAN	Storage Server	Netgear	0712545	RNDP2220-100EUS	READYNAS PRO 2 4TB DESKTOP NAS	AND ISCSI SAN (2 X 1000GB HDD)   IN		NMS	Int			60	1183,70	727,90	0,00			B	0	30.1.11 01:10:36		 			12.11.10 00:00:00	0606449076448		0,18	0,3	0,27	4,85	999	2	0	Y	19000000	43201800		10080504	DE
Storage	Storage SAN	Storage Server	Netgear	0712546	RNDP4410-100EUS	READYNAS PRO 4 4TB DESKTOP NAS	AND ISCSI SAN (4 X 1000GB HDD)   IN		NMS	Int			60	1761,95	1083,30	0,00			B	0	30.1.11 01:10:36		 			12.11.10 00:00:00	0606449074963		0,24	0,33	0,32	8,98	999	1	0	Y	19000000	43201800		10080504	DE
Storage	Storage SAN	Storage Server	Netgear	0712547	RNDP6620-200EUS	READYNAS PRO 6 12TB DESKTOP NA	AND ISCSI SAN (6 X 2000GB HDD)   IN		NMS	Int			60	5394,73	3317,50	0,00			N	0	30.1.11 01:10:36		 			12.11.10 00:00:00	0606449077308		0,34	0,43	0,42	14,24	999	1	0	Y	19000000	43201800		10080504	DE
